order_id,customer_id,order_date,product_category,quantity,unit_price,gross_revenue,discount_pct,discount_amount,net_revenue,shipping_cost,promo_code,marketing_channel,ad_spend,device_type,payment_method,order_status,is_first_order,session_duration_sec,pages_viewed
6995933,81066,2024-01-04,Apparel,1,204.95,204.95,20,40.99,163.96,7.99,LOYALTY5,Organic Search,0.0,Desktop,Debit Card,Returned,1,1570,14
3739867,91416,2021-01-23,Apparel,1,60.61,60.61,0,0.0,60.61,7.99,,Affiliate,0.0,Mobile,PayPal,Delivered,0,1594,18
1887318,19358,2024-05-01,Home & Garden,4,135.92,543.68,5,27.18,516.5,0,,Organic Search,0.0,Mobile,Credit Card,Delivered,1,1367,18
5574649,71993,2023-01-26,Electronics,1,1006.41,1006.41,0,0.0,1006.41,4.99,,Direct,0.0,Mobile,Credit Card,Delivered,0,1357,19
7059317,24029,2024-03-10,Electronics,2,637.98,1275.96,10,127.6,1148.36,4.99,WELCOME20,Organic Search,0.0,Mobile,Credit Card,Delivered,1,1505,12
8038277,79514,2021-06-16,Home & Garden,1,304.08,304.08,5,15.2,288.88,4.99,,Organic Search,0.0,Desktop,PayPal,Delivered,0,502,9
6972425,80644,2022-05-06,Electronics,1,835.73,835.73,10,83.57,752.16,7.99,,Paid Search,3.82,Mobile,Credit Card,Delivered,0,1352,13
1817300,24029,2024-07-23,Sports,2,26.35,52.7,5,2.63,50.07,7.99,,Social Media,5.22,Desktop,Credit Card,Processing,1,360,19
5862980,73699,2023-11-09,Books,1,14.03,14.03,5,0.7,13.33,12.99,,Email,0.0,Mobile,PayPal,Delivered,0,2518,9
5893311,31174,2022-02-05,Apparel,1,73.96,73.96,0,0.0,73.96,0,,Direct,0.0,Tablet,Debit Card,Delivered,1,200,13
9885420,31178,2021-08-07,Sports,1,308.5,308.5,10,30.85,277.65,7.99,SUMMER25,Paid Search,1.36,Desktop,Apple Pay,Delivered,0,1063,7
2288937,62772,2021-02-18,Apparel,1,63.51,63.51,0,0.0,63.51,4.99,,Paid Search,18.85,Desktop,PayPal,Processing,0,2474,10
9621249,53719,2024-09-28,Books,2,18.67,37.34,20,7.47,29.87,12.99,,Paid Search,0.0,Mobile,Credit Card,Processing,0,2356,6
4251673,26361,2021-04-20,Apparel,5,165.69,828.45,10,82.84,745.61,4.99,LOYALTY5,Direct,0.0,Mobile,Credit Card,Delivered,0,1106,15
4074382,93507,2022-02-24,Electronics,4,781.85,3127.4,15,469.11,2658.29,12.99,,Social Media,11.38,Mobile,Credit Card,Returned,1,2336,16
2585592,65392,2024-11-17,Electronics,2,124.0,248.0,0,0.0,248.0,4.99,,Social Media,1.1,Mobile,Buy Now Pay Later,Delivered,0,1180,23
3804075,11504,2023-09-09,Apparel,2,75.61,151.22,25,37.8,113.42,0,,Organic Search,0.0,Desktop,Buy Now Pay Later,Shipped,0,2031,8
6412444,55745,2021-04-07,Apparel,1,33.04,33.04,15,4.96,28.08,4.99,,Social Media,3.64,Desktop,PayPal,Cancelled,0,2406,13
6305130,79822,2023-08-16,Food & Grocery,1,70.92,70.92,10,7.09,63.83,12.99,,Organic Search,0.0,Mobile,Buy Now Pay Later,Returned,0,1393,12
6051155,84668,2023-08-14,Home & Garden,2,222.6,445.2,20,89.04,356.16,4.99,FLASH15,Direct,0.0,Desktop,PayPal,Delivered,0,2379,5
5554325,24663,2022-02-26,Toys,3,77.38,232.14,20,46.43,185.71,19.99,,Organic Search,0.0,Mobile,Credit Card,Delivered,0,1401,16
7082121,19116,2022-10-29,Sports,2,282.98,565.96,0,0.0,565.96,7.99,,Email,0.0,Mobile,PayPal,Delivered,1,2667,15
2607817,94939,2024-11-22,Books,1,15.36,15.36,15,2.3,13.06,4.99,WELCOME20,Social Media,7.66,Mobile,Google Pay,Shipped,0,887,18
9966085,98501,2021-07-17,Food & Grocery,1,23.66,23.66,0,0.0,23.66,0,WELCOME20,Organic Search,0.0,Mobile,PayPal,Cancelled,0,73,23
6899361,48890,2022-09-07,Apparel,1,101.23,101.23,10,10.12,91.11,12.99,,Referral,0.0,Desktop,Debit Card,Processing,0,157,9
3411179,91416,2023-08-28,Books,2,26.11,52.22,0,0.0,52.22,7.99,,Social Media,24.87,Desktop,Google Pay,Shipped,1,2026,3
1216386,41850,2022-06-01,Beauty,2,17.29,34.58,10,3.46,31.12,19.99,,Social Media,11.73,Mobile,Credit Card,Cancelled,0,1878,7
3297630,86569,2023-04-21,Electronics,2,836.08,1672.16,10,167.22,1504.94,0,,Email,0.0,Mobile,PayPal,Shipped,0,2224,21
9693462,47353,2021-04-10,Apparel,1,40.01,40.01,0,0.0,40.01,4.99,FLASH15,Email,0.0,Mobile,Debit Card,Delivered,0,344,7
5721406,34957,2023-09-23,Apparel,2,104.18,208.36,10,20.84,187.52,0,,Paid Search,17.08,Mobile,Credit Card,Processing,1,1851,23
7258139,19116,2021-07-27,Electronics,5,200.93,1004.65,10,100.47,904.18,0,,Organic Search,0.0,Mobile,Debit Card,Cancelled,0,465,14
9135255,71953,2021-03-10,Apparel,1,144.63,144.63,0,0.0,144.63,0,,Paid Search,23.2,Mobile,PayPal,Delivered,1,693,3
7912120,31579,2022-01-18,Sports,5,167.21,836.05,0,0.0,836.05,0,WELCOME20,Social Media,2.9,Tablet,Debit Card,Delivered,1,633,10
6709506,46434,2024-12-07,Home & Garden,1,158.17,158.17,0,0.0,158.17,4.99,LOYALTY5,Affiliate,0.0,Desktop,Credit Card,Delivered,0,1028,16
3735175,44335,2022-03-14,Apparel,1,124.99,124.99,0,0.0,124.99,4.99,,Social Media,21.45,Desktop,Credit Card,Delivered,0,308,16
2718286,54473,2021-05-29,Beauty,2,35.67,71.34,15,10.7,60.64,4.99,SUMMER25,Direct,0.0,Desktop,PayPal,Delivered,0,1646,1
4655356,51347,2024-10-07,Sports,1,143.32,143.32,15,21.5,121.82,0,FLASH15,Email,0.0,Mobile,Google Pay,Shipped,0,2632,6
3593001,38746,2024-05-11,Beauty,1,63.68,63.68,10,6.37,57.31,4.99,,Organic Search,0.0,Mobile,Google Pay,Delivered,0,1640,9
9445363,38080,2024-08-24,Toys,1,165.91,165.91,5,8.3,157.61,4.99,LOYALTY5,Email,0.0,Desktop,PayPal,Delivered,0,402,23
4709668,66498,2022-12-03,Beauty,1,77.03,77.03,10,7.7,69.33,19.99,LOYALTY5,Display Ad,8.1,Desktop,Credit Card,Delivered,0,1457,10
4161109,51347,2022-11-18,Home & Garden,1,173.44,173.44,5,8.67,164.77,7.99,,Direct,0.0,Desktop,Credit Card,Returned,1,1510,23
9818990,82132,2024-02-07,Apparel,2,201.93,403.86,0,0.0,403.86,7.99,LOYALTY5,Direct,0.0,Desktop,Credit Card,Cancelled,1,2682,16
9927083,26483,2022-05-19,Home & Garden,4,291.06,1164.24,5,58.21,1106.03,4.99,LOYALTY5,Display Ad,20.33,Desktop,Credit Card,Shipped,1,803,9
2912044,63883,2023-07-21,Food & Grocery,3,53.15,159.45,5,7.97,151.48,4.99,LOYALTY5,Referral,0.0,Mobile,PayPal,Delivered,0,1614,11
8001908,96673,2021-10-14,Apparel,3,98.0,294.0,0,0.0,294.0,12.99,LOYALTY5,Organic Search,0.0,Mobile,PayPal,Delivered,0,1763,7
8725762,13478,2024-09-14,Beauty,1,9.1,9.1,10,0.91,8.19,0,,Social Media,18.79,Mobile,Credit Card,Cancelled,0,651,1
2281784,22224,2024-04-11,Apparel,3,64.33,192.99,15,28.95,164.04,0,,Social Media,15.35,Mobile,Credit Card,Returned,0,540,4
2955647,74686,2023-04-13,Apparel,1,121.36,121.36,0,0.0,121.36,0,WELCOME20,Email,0.0,Mobile,Debit Card,Shipped,0,981,4
3201710,22676,2023-04-17,Sports,2,166.03,332.06,0,0.0,332.06,7.99,,Organic Search,0.0,Mobile,Apple Pay,Processing,0,2176,11
1291577,49117,2021-02-12,Home & Garden,3,252.02,756.06,10,75.61,680.45,4.99,WELCOME20,Paid Search,19.7,Desktop,Debit Card,Delivered,1,1476,13
9044980,71348,2022-05-25,Sports,1,316.49,316.49,20,63.3,253.19,19.99,,Email,0.0,Mobile,Debit Card,Delivered,0,1443,12
6841992,82063,2021-02-11,Home & Garden,4,293.81,1175.24,0,0.0,1175.24,0,SUMMER25,Paid Search,3.95,Mobile,Google Pay,Delivered,0,2671,17
6227335,38534,2023-12-24,Toys,5,153.8,769.0,0,0.0,769.0,7.99,WELCOME20,Social Media,13.82,Desktop,Credit Card,Returned,1,1075,15
7082891,97841,2022-08-24,Electronics,3,550.71,1652.13,0,0.0,1652.13,4.99,FLASH15,Organic Search,0.0,Mobile,Credit Card,Delivered,0,750,10
3332267,95477,2023-08-22,Food & Grocery,1,81.38,81.38,15,12.21,69.17,0,WELCOME20,Direct,0.0,Mobile,Credit Card,Delivered,0,1924,18
8414487,45697,2023-01-26,Sports,4,70.4,281.6,0,0.0,281.6,0,FLASH15,Organic Search,0.0,Desktop,PayPal,Delivered,0,714,2
9776515,84847,2021-11-16,Toys,2,51.13,102.26,0,0.0,102.26,12.99,,Organic Search,0.0,Mobile,Credit Card,Delivered,1,2512,2
6738565,46421,2023-02-12,Electronics,2,379.57,759.14,5,37.96,721.18,7.99,,Email,0.0,Desktop,PayPal,Cancelled,0,2395,23
3889156,23577,2023-04-10,Sports,1,192.75,192.75,5,9.64,183.11,4.99,SAVE10,Paid Search,7.46,Mobile,Debit Card,Shipped,0,1256,12
6111753,65302,2022-10-07,Home & Garden,1,303.87,303.87,15,45.58,258.29,7.99,,Social Media,16.23,Desktop,Apple Pay,Returned,0,612,1
1482504,80644,2023-06-19,Apparel,2,107.02,214.04,0,0.0,214.04,0,FLASH15,Display Ad,22.43,Mobile,Credit Card,Delivered,0,247,12
2989725,80678,2023-03-03,Books,1,52.97,52.97,0,0.0,52.97,12.99,,Affiliate,0.0,Mobile,Google Pay,Processing,1,1387,7
4730545,44522,2023-11-04,Electronics,1,1190.91,1190.91,10,119.09,1071.82,0,SAVE10,Paid Search,11.21,Mobile,Debit Card,Cancelled,0,1915,12
3159470,30635,2022-10-31,Apparel,1,24.12,24.12,0,0.0,24.12,4.99,,Social Media,13.7,Mobile,PayPal,Delivered,0,658,13
3388393,30032,2024-09-14,Sports,2,261.38,522.76,0,0.0,522.76,7.99,SUMMER25,Paid Search,1.05,Mobile,PayPal,Returned,1,574,7
4801288,39451,2024-03-11,Apparel,3,202.27,606.81,5,30.34,576.47,7.99,SUMMER25,Affiliate,0.0,Mobile,Credit Card,Returned,0,300,8
6157791,27342,2021-12-06,Food & Grocery,1,48.47,48.47,5,2.42,46.05,12.99,,Email,0.0,Desktop,PayPal,Returned,0,2274,24
3102926,30032,2024-07-17,Sports,2,193.81,387.62,15,58.14,329.48,7.99,LOYALTY5,Paid Search,20.37,Desktop,Apple Pay,Shipped,0,1374,17
4520547,48469,2023-10-19,Food & Grocery,1,89.29,89.29,10,8.93,80.36,12.99,LOYALTY5,Paid Search,19.59,Mobile,Credit Card,Delivered,0,657,4
3184699,70068,2024-01-16,Home & Garden,1,173.87,173.87,10,17.39,156.48,0,SUMMER25,Display Ad,1.66,Mobile,PayPal,Cancelled,0,263,14
2318772,95180,2023-06-05,Electronics,1,593.62,593.62,20,118.72,474.9,0,SUMMER25,Display Ad,9.91,Mobile,Buy Now Pay Later,Delivered,0,993,10
8127046,28131,2024-06-04,Toys,2,67.14,134.28,10,13.43,120.85,12.99,WELCOME20,Organic Search,0.0,Mobile,Apple Pay,Shipped,0,408,23
2874387,42271,2021-11-08,Food & Grocery,1,8.17,8.17,0,0.0,8.17,19.99,,Social Media,16.65,Desktop,Google Pay,Delivered,1,1298,11
2304181,20328,2021-03-21,Food & Grocery,1,14.75,14.75,0,0.0,14.75,19.99,FLASH15,Email,0.0,Desktop,Apple Pay,Returned,0,2550,17
1315519,38221,2024-06-08,Apparel,2,27.46,54.92,0,0.0,54.92,7.99,,Social Media,0.8,Mobile,Debit Card,Cancelled,0,1966,15
9124448,17592,2023-11-09,Apparel,3,167.53,502.59,5,25.13,477.46,19.99,LOYALTY5,Email,0.0,Desktop,Credit Card,Delivered,1,270,19
8235132,16006,2021-10-30,Electronics,1,565.71,565.71,0,0.0,565.71,12.99,,Email,0.0,Desktop,Debit Card,Delivered,0,2767,22
1713315,11934,2024-04-18,Apparel,4,180.77,723.08,10,72.31,650.77,4.99,,Organic Search,0.0,Mobile,Credit Card,Returned,0,2068,15
4294223,64948,2023-03-26,Toys,1,156.64,156.64,15,23.5,133.14,7.99,,Direct,0.0,Desktop,Buy Now Pay Later,Delivered,1,702,9
2808875,25860,2021-07-10,Home & Garden,1,395.52,395.52,20,79.1,316.42,0,,Organic Search,0.0,Mobile,Credit Card,Delivered,0,67,21
1550170,41571,2024-12-27,Apparel,1,158.34,158.34,0,0.0,158.34,12.99,,Social Media,21.44,Mobile,Credit Card,Returned,0,2195,19
9614751,16572,2024-06-07,Apparel,2,195.19,390.38,0,0.0,390.38,19.99,,Direct,0.0,Desktop,PayPal,Delivered,0,103,14
1994305,96752,2024-07-08,Food & Grocery,3,13.15,39.45,5,1.97,37.48,4.99,,Direct,0.0,Desktop,Google Pay,Delivered,0,1259,21
8869895,88907,2022-04-15,Sports,1,211.26,211.26,0,0.0,211.26,0,SUMMER25,Paid Search,10.75,Tablet,PayPal,Delivered,0,1150,18
2995183,11267,2024-01-25,Food & Grocery,3,9.34,28.02,10,2.8,25.22,7.99,LOYALTY5,Email,0.0,Desktop,Debit Card,Delivered,0,2292,10
5244844,42914,2021-08-26,Books,1,55.91,55.91,10,5.59,50.32,0,SUMMER25,Paid Search,6.14,Mobile,PayPal,Processing,1,561,24
1726143,49651,2022-06-13,Electronics,1,385.46,385.46,0,0.0,385.46,4.99,FLASH15,Paid Search,24.95,Mobile,Apple Pay,Delivered,1,667,4
2111446,24592,2022-05-06,Electronics,2,935.66,1871.32,0,0.0,1871.32,0,,Direct,0.0,Mobile,PayPal,Processing,0,2001,22
6060776,86569,2022-07-24,Toys,1,70.56,70.56,0,0.0,70.56,12.99,,Affiliate,0.0,Tablet,Debit Card,Delivered,0,694,5
1172342,88504,2021-11-25,Beauty,1,85.23,85.23,25,21.31,63.92,7.99,,Direct,0.0,Mobile,Apple Pay,Shipped,1,2128,13
2619061,61856,2021-12-10,Apparel,3,163.72,491.16,10,49.12,442.04,0,SUMMER25,Direct,0.0,Desktop,Google Pay,Processing,0,2661,12
3076911,18675,2021-03-27,Electronics,2,265.48,530.96,0,0.0,530.96,7.99,,Direct,0.0,Desktop,PayPal,Cancelled,0,379,5
4446060,26361,2024-05-02,Beauty,2,93.81,187.62,5,9.38,178.24,7.99,,Social Media,0.81,Desktop,Credit Card,Cancelled,1,2229,14
4355853,94012,2021-03-21,Books,1,8.02,8.02,25,2.0,6.02,0,LOYALTY5,Paid Search,21.24,Desktop,Buy Now Pay Later,Delivered,0,1520,3
4100124,17100,2022-09-24,Sports,1,154.27,154.27,0,0.0,154.27,0,WELCOME20,Social Media,21.29,Desktop,Google Pay,Cancelled,1,1112,11
6897756,23947,2021-09-11,Apparel,3,62.53,187.59,0,0.0,187.59,0,,Organic Search,0.0,Desktop,Google Pay,Returned,0,2724,10
1490886,20328,2023-04-07,Sports,4,33.44,133.76,5,6.69,127.07,7.99,LOYALTY5,Organic Search,0.0,Desktop,Credit Card,Delivered,1,1983,2
2523024,84847,2023-01-10,Home & Garden,1,56.15,56.15,20,11.23,44.92,12.99,SUMMER25,Social Media,14.23,Mobile,Credit Card,Delivered,0,98,16
3442040,28726,2024-12-21,Electronics,3,898.28,2694.84,10,269.48,2425.36,0,,Paid Search,19.87,Mobile,PayPal,Delivered,0,1004,2
5653591,40161,2022-03-09,Beauty,3,51.51,154.53,0,0.0,154.53,0,,Paid Search,15.41,Mobile,Debit Card,Delivered,0,1074,21
6835728,81066,2023-10-17,Electronics,2,180.92,361.84,10,36.18,325.66,7.99,,Organic Search,0.0,Mobile,Debit Card,Delivered,1,194,8
6908990,21915,2021-04-06,Sports,1,245.74,245.74,0,0.0,245.74,19.99,,Organic Search,0.0,Mobile,Credit Card,Delivered,0,1428,7
3693705,18834,2021-10-23,Electronics,1,794.81,794.81,0,0.0,794.81,19.99,,Email,0.0,Desktop,Debit Card,Delivered,0,627,7
9399251,89507,2022-12-25,Apparel,4,170.47,681.88,0,0.0,681.88,4.99,LOYALTY5,Email,0.0,Mobile,Credit Card,Delivered,1,274,24
5057108,46500,2023-12-10,Apparel,3,110.39,331.17,0,0.0,331.17,0,,Direct,0.0,Desktop,PayPal,Delivered,0,1454,10
9470971,25713,2022-04-05,Home & Garden,1,280.05,280.05,5,14.0,266.05,4.99,FLASH15,Organic Search,0.0,Mobile,PayPal,Delivered,0,1605,8
2146505,11934,2023-11-10,Beauty,1,24.21,24.21,0,0.0,24.21,0,WELCOME20,Direct,0.0,Mobile,Debit Card,Shipped,1,2353,4
2662717,38746,2022-08-03,Apparel,4,70.14,280.56,20,56.11,224.45,12.99,,Organic Search,0.0,Desktop,PayPal,Processing,0,43,5
1234617,21395,2022-11-02,Sports,1,274.0,274.0,0,0.0,274.0,4.99,FLASH15,Direct,0.0,Mobile,Credit Card,Returned,0,1143,19
9872441,37653,2024-07-11,Home & Garden,2,339.14,678.28,10,67.83,610.45,0,,Paid Search,21.44,Desktop,Google Pay,Cancelled,0,1017,18
4640623,59009,2023-10-07,Apparel,1,239.89,239.89,0,0.0,239.89,7.99,FLASH15,Organic Search,0.0,Mobile,Apple Pay,Shipped,0,327,4
4213634,44814,2024-01-29,Home & Garden,2,67.25,134.5,0,0.0,134.5,0,LOYALTY5,Organic Search,0.0,Mobile,Debit Card,Returned,0,1872,7
5728772,70217,2022-11-29,Food & Grocery,1,58.17,58.17,0,0.0,58.17,7.99,SUMMER25,Email,0.0,Mobile,Debit Card,Delivered,0,2035,7
3881880,53719,2023-04-24,Books,1,10.51,10.51,0,0.0,10.51,7.99,SAVE10,Paid Search,11.31,Mobile,Credit Card,Delivered,1,429,21
1072627,31579,2021-02-13,Sports,3,83.54,250.62,0,0.0,250.62,0,FLASH15,Organic Search,0.0,Mobile,Credit Card,Processing,1,1871,8
2655671,75909,2021-10-03,Electronics,2,884.33,1768.66,0,0.0,1768.66,7.99,LOYALTY5,Social Media,20.84,Desktop,PayPal,Delivered,0,61,6
4590582,26483,2021-03-13,Beauty,4,84.66,338.64,0,0.0,338.64,7.99,SUMMER25,Email,0.0,Mobile,PayPal,Delivered,1,2160,23
9458992,40982,2024-10-18,Beauty,2,108.9,217.8,25,54.45,163.35,7.99,,Referral,0.0,Desktop,Credit Card,Delivered,0,1770,6
8964404,17492,2023-07-01,Apparel,1,73.93,73.93,10,7.39,66.54,12.99,SAVE10,Direct,0.0,Mobile,Credit Card,Processing,0,2411,4
7148229,53719,2024-11-23,Electronics,2,110.91,221.82,5,11.09,210.73,12.99,,Social Media,18.44,Mobile,Google Pay,Delivered,1,766,18
4105895,86622,2021-09-16,Apparel,3,24.08,72.24,5,3.61,68.63,0,,Email,0.0,Desktop,Credit Card,Returned,1,2278,5
8376368,86350,2022-01-01,Electronics,3,613.58,1840.74,0,0.0,1840.74,12.99,WELCOME20,Organic Search,0.0,Mobile,Debit Card,Delivered,0,1348,15
2800606,80010,2024-10-27,Apparel,1,213.64,213.64,15,32.05,181.59,12.99,SAVE10,Organic Search,0.0,Desktop,Debit Card,Delivered,0,2639,19
4034134,22676,2021-06-19,Sports,3,178.66,535.98,5,26.8,509.18,12.99,,Display Ad,0.65,Mobile,Debit Card,Delivered,0,1311,13
6952931,36772,2021-08-24,Toys,1,95.68,95.68,0,0.0,95.68,0,,Social Media,11.92,Desktop,Debit Card,Processing,0,343,5
7368883,45382,2022-08-15,Home & Garden,1,318.5,318.5,5,15.93,302.57,4.99,,Organic Search,0.0,Mobile,Debit Card,Returned,0,1577,12
8115080,18907,2022-12-01,Electronics,1,882.21,882.21,0,0.0,882.21,4.99,WELCOME20,Paid Search,5.7,Mobile,Credit Card,Cancelled,0,230,12
4594921,44522,2021-12-15,Toys,1,73.81,73.81,10,7.38,66.43,7.99,SAVE10,Social Media,15.36,Mobile,Credit Card,Processing,0,99,20
9627700,74032,2024-07-27,Food & Grocery,2,78.2,156.4,0,0.0,156.4,0,SAVE10,Paid Search,13.21,Tablet,Apple Pay,Delivered,1,1089,21
4817726,93886,2024-01-27,Food & Grocery,4,48.87,195.48,5,9.77,185.71,4.99,SUMMER25,Paid Search,3.87,Mobile,Credit Card,Delivered,1,1668,20
7838023,41285,2022-08-28,Sports,2,192.17,384.34,10,38.43,345.91,4.99,LOYALTY5,Email,0.0,Mobile,Credit Card,Delivered,0,2194,14
2893232,94259,2021-08-02,Apparel,1,197.23,197.23,20,39.45,157.78,12.99,LOYALTY5,Organic Search,0.0,Tablet,Debit Card,Cancelled,0,203,6
6272748,98039,2022-04-15,Sports,2,141.79,283.58,0,0.0,283.58,0,SAVE10,Paid Search,19.8,Desktop,PayPal,Returned,0,2202,17
3073922,87397,2022-04-08,Sports,2,141.56,283.12,5,14.16,268.96,0,LOYALTY5,Email,0.0,Mobile,Buy Now Pay Later,Delivered,0,1422,2
8816533,80381,2024-11-07,Beauty,1,119.23,119.23,0,0.0,119.23,0,,Social Media,22.09,Mobile,PayPal,Delivered,0,938,5
2850798,67912,2021-07-29,Electronics,1,867.71,867.71,5,43.39,824.32,12.99,WELCOME20,Organic Search,0.0,Desktop,Debit Card,Delivered,0,840,16
9719581,70142,2021-10-03,Home & Garden,1,139.36,139.36,20,27.87,111.49,12.99,WELCOME20,Social Media,12.62,Tablet,Google Pay,Cancelled,0,420,15
3280231,98259,2023-04-14,Toys,2,132.45,264.9,0,0.0,264.9,12.99,SUMMER25,Organic Search,0.0,Desktop,Buy Now Pay Later,Delivered,0,1729,4
9318412,80855,2021-09-19,Toys,1,99.06,99.06,10,9.91,89.15,4.99,,Referral,0.0,Mobile,Credit Card,Delivered,0,1731,1
7060776,79615,2024-10-24,Apparel,3,99.56,298.68,0,0.0,298.68,0,LOYALTY5,Affiliate,0.0,Desktop,Apple Pay,Returned,1,1227,8
5836389,86622,2023-03-25,Beauty,1,46.41,46.41,0,0.0,46.41,19.99,SUMMER25,Display Ad,15.16,Mobile,Debit Card,Delivered,1,1878,9
1681298,31174,2022-11-23,Home & Garden,4,50.51,202.04,10,20.2,181.84,12.99,LOYALTY5,Display Ad,1.07,Mobile,PayPal,Cancelled,0,1412,8
2379891,65519,2023-03-21,Home & Garden,2,387.02,774.04,5,38.7,735.34,0,FLASH15,Display Ad,23.6,Mobile,Apple Pay,Delivered,0,862,12
6504863,89507,2023-03-26,Books,3,9.86,29.58,0,0.0,29.58,0,,Organic Search,0.0,Mobile,Google Pay,Delivered,0,1070,11
9283126,41385,2021-04-17,Toys,1,96.54,96.54,10,9.65,86.89,4.99,,Affiliate,0.0,Mobile,PayPal,Delivered,0,1110,10
2941503,23577,2021-03-24,Electronics,2,398.91,797.82,15,119.67,678.15,19.99,SUMMER25,Affiliate,0.0,Mobile,Credit Card,Delivered,0,898,8
7455555,84668,2023-02-06,Beauty,1,21.9,21.9,0,0.0,21.9,7.99,SAVE10,Paid Search,14.11,Desktop,Credit Card,Delivered,0,1200,19
5758210,99733,2021-02-02,Sports,1,169.53,169.53,15,25.43,144.1,4.99,,Social Media,19.17,Desktop,Debit Card,Shipped,0,2720,10
8666277,11934,2024-08-07,Beauty,2,75.23,150.46,10,15.05,135.41,19.99,,Organic Search,0.0,Mobile,PayPal,Cancelled,0,2638,19
6234607,21915,2021-10-28,Apparel,1,36.5,36.5,5,1.82,34.68,4.99,,Display Ad,22.26,Desktop,Apple Pay,Delivered,1,943,10
8448343,42914,2021-10-17,Toys,2,83.08,166.16,25,41.54,124.62,0,,Email,0.0,Desktop,Buy Now Pay Later,Shipped,0,1902,14
4789527,22280,2024-08-07,Home & Garden,1,303.47,303.47,20,60.69,242.78,7.99,,Social Media,22.7,Desktop,Credit Card,Delivered,0,2160,5
7833061,20745,2024-02-24,Sports,5,295.87,1479.35,15,221.9,1257.45,12.99,,Organic Search,0.0,Desktop,Credit Card,Shipped,0,2279,5
5875279,95180,2024-04-24,Sports,1,199.69,199.69,10,19.97,179.72,0,,Email,0.0,Mobile,PayPal,Delivered,0,917,1
8180005,73653,2023-09-14,Toys,3,26.7,80.1,20,16.02,64.08,7.99,,Display Ad,3.0,Mobile,Credit Card,Delivered,0,1662,18
4167286,97841,2022-05-08,Beauty,3,94.59,283.77,0,0.0,283.77,12.99,SAVE10,Direct,0.0,Desktop,Credit Card,Delivered,1,2134,14
2167847,17665,2023-03-12,Books,5,26.41,132.05,0,0.0,132.05,19.99,,Social Media,20.36,Mobile,Credit Card,Cancelled,0,134,2
8980532,54597,2023-02-08,Beauty,1,76.55,76.55,0,0.0,76.55,7.99,,Organic Search,0.0,Mobile,PayPal,Delivered,0,1845,21
7164643,77839,2024-07-08,Electronics,1,889.2,889.2,0,0.0,889.2,0,,Paid Search,1.45,Mobile,Debit Card,Processing,0,1681,14
4008109,44179,2021-09-24,Beauty,2,46.59,93.18,0,0.0,93.18,12.99,,Referral,0.0,Tablet,Google Pay,Delivered,0,1109,1
1214510,36365,2023-12-10,Sports,5,106.72,533.6,0,0.0,533.6,4.99,WELCOME20,Paid Search,17.87,Tablet,Buy Now Pay Later,Delivered,1,1673,4
9248490,27342,2024-01-21,Food & Grocery,1,46.07,46.07,25,11.52,34.55,12.99,WELCOME20,Paid Search,5.47,Mobile,Credit Card,Shipped,1,2132,22
2764491,23947,2021-09-29,Home & Garden,5,225.25,1126.25,0,0.0,1126.25,0,,Paid Search,6.61,Mobile,Debit Card,Delivered,0,720,19
7649981,93748,2021-04-08,Electronics,1,504.32,504.32,25,126.08,378.24,0,LOYALTY5,Email,0.0,Mobile,Credit Card,Returned,0,1661,16
8349399,70637,2021-08-10,Food & Grocery,2,82.21,164.42,5,8.22,156.2,4.99,FLASH15,Social Media,21.95,Mobile,Apple Pay,Delivered,1,822,9
9768819,35112,2023-05-10,Apparel,2,141.98,283.96,5,14.2,269.76,7.99,,Affiliate,0.0,Mobile,Apple Pay,Delivered,0,2239,8
2426162,35203,2023-11-22,Apparel,1,174.2,174.2,0,0.0,174.2,0,,Direct,0.0,Tablet,Credit Card,Shipped,0,517,15
3000143,71993,2024-12-04,Electronics,1,1039.9,1039.9,20,207.98,831.92,4.99,FLASH15,Direct,0.0,Desktop,Credit Card,Shipped,0,375,22
3405308,70589,2022-01-05,Apparel,2,95.13,190.26,0,0.0,190.26,4.99,,Referral,0.0,Mobile,Credit Card,Delivered,0,1688,19
7623837,97841,2021-05-30,Beauty,1,94.25,94.25,25,23.56,70.69,0,,Social Media,0.99,Mobile,PayPal,Returned,1,2583,20
7721360,82132,2022-08-15,Toys,4,157.57,630.28,0,0.0,630.28,12.99,,Social Media,5.74,Desktop,Buy Now Pay Later,Shipped,0,2480,23
2706614,51441,2022-05-29,Home & Garden,1,127.37,127.37,20,25.47,101.9,4.99,,Social Media,7.09,Mobile,Debit Card,Processing,0,2108,15
3830705,66057,2021-03-15,Sports,1,165.66,165.66,0,0.0,165.66,12.99,,Email,0.0,Mobile,PayPal,Delivered,1,2551,15
2085660,71348,2023-02-19,Toys,1,173.8,173.8,10,17.38,156.42,19.99,,Email,0.0,Desktop,PayPal,Shipped,0,660,5
7102041,91959,2023-11-24,Beauty,2,63.32,126.64,15,19.0,107.64,4.99,,Social Media,19.81,Mobile,Debit Card,Cancelled,1,1133,1
4340115,86503,2023-01-09,Sports,2,148.75,297.5,0,0.0,297.5,4.99,SAVE10,Paid Search,13.54,Mobile,Credit Card,Cancelled,0,1129,9
6681296,99733,2023-12-09,Home & Garden,1,243.53,243.53,0,0.0,243.53,12.99,LOYALTY5,Display Ad,17.09,Mobile,Credit Card,Returned,0,940,7
